249,245,Transaction,67168,2019-05-10T06:15:52.087+00:00,JrnkcLnLUO,UJtJPYgrzx,13178.82
99,20,Transaction,44864,1997-09-02T06:15:52.087+00:00,TbjrAqdVke,BabCLAkMpb,38823.99
285,123,Transaction,99063,1991-12-06T06:15:52.087+00:00,BRdFwgDMRd,XuMHhgxwoD,10455.7
45,51,Transaction,15475,1988-11-25T06:15:52.087+00:00,QEdJCqkqdq,ALzcRfsVtt,10910.68
29,148,Transaction,84468,1997-09-20T06:15:52.087+00:00,PLVrvxdyuP,TxFFBharoT,43593.06
89,256,Transaction,85208,1981-08-06T06:15:52.087+00:00,wrBYNMBOks,iWCzwPcsrF,16064.17
49,275,Transaction,3606,1989-11-20T06:15:52.087+00:00,EPvSaPauht,dkRvNNyrxi,39765.24
290,113,Transaction,1737,2002-03-22T06:15:52.087+00:00,vFAzvoelrm,GbkpmJATtg,18311.88
295,41,Transaction,34872,2011-02-14T06:15:52.087+00:00,YzgGJYhuTr,HEdsQJADNB,45391.35
274,127,Transaction,47568,2009-11-15T06:15:52.087+00:00,VffkIKBUAq,ySYqAazpqV,31554.02
97,183,Transaction,19965,1976-09-18T06:15:52.087+00:00,QdbVunaQUx,BEmLmqJAzy,47277.18
193,287,Transaction,75810,2002-11-17T06:15:52.087+00:00,lfVkmvYsPC,pDuncpKAbd,27171.97
105,41,Transaction,38046,2017-05-28T06:15:52.087+00:00,FjjjVYmngZ,voSiWujuQj,17100.27
43,115,Transaction,27699,2022-10-22T06:15:52.087+00:00,odgCxZvLkl,exaeRVXnFo,5760.92
149,164,Transaction,84191,2003-04-30T06:15:52.087+00:00,ZqvZTHZFXi,iPWwZlxYux,13045.8
51,258,Transaction,42464,2017-09-01T06:15:52.087+00:00,jOEdBCYoYi,ZuMfdqpWFn,241.08
93,154,Transaction,6416,1973-09-13T06:15:52.087+00:00,ANfrZYCIud,AblaWOWGPL,10069.23
239,109,Transaction,23680,1986-01-07T06:15:52.087+00:00,coOxvFtTaG,LpnUPyGXbH,38207.85
134,31,Transaction,18359,1989-06-16T06:15:52.087+00:00,yNTLKABing,eZQbLfmzlw,25513.38
78,251,Transaction,12383,2018-10-11T06:15:52.087+00:00,lCvQsPacmb,xUlVGwJQJp,15019.93
72,249,Transaction,20745,2005-09-25T06:15:52.087+00:00,pPrqoRGEYN,EXVcSOlZkr,1937.58
160,119,Transaction,39104,2009-11-06T06:15:52.087+00:00,PIAlmdVtKI,sjRZCKYOfM,42227.46
146,220,Transaction,10723,2007-10-01T06:15:52.087+00:00,oFzawXTAsg,ktsxgdMGko,33384.96
174,62,Transaction,26201,1981-03-20T06:15:52.087+00:00,MDZUWaOusA,rrYQwbBstu,21970.78
180,148,Transaction,12544,1973-07-03T06:15:52.087+00:00,QcvzduykKT,gWOIUVweCh,3218.19
46,88,Transaction,33170,2019-11-25T06:15:52.087+00:00,zIwwVfLgGW,vaNAbyOplf,1712.64
73,296,Transaction,48183,2016-07-02T06:15:52.087+00:00,EudBrNhzKd,MOysmatktK,19347.18
167,275,Transaction,32936,1990-06-16T06:15:52.087+00:00,hsnekySYJs,MqhejYTdSQ,40018.62
154,288,Transaction,84001,1975-12-29T06:15:52.087+00:00,uhvMekCRvd,sEuWUlecoq,14569.44
112,119,Transaction,9566,2014-08-25T06:15:52.087+00:00,qTbfHWSHOF,PEfEGYrxwi,12505.73
109,203,Transaction,75252,1979-07-28T06:15:52.087+00:00,yZCxunBtxD,WeKItXJECA,35796.91
76,133,Transaction,97482,1992-11-26T06:15:52.087+00:00,SIqAmyUBsi,bWtxKVNKcw,45448.19
51,59,Transaction,21539,2009-09-07T06:15:52.087+00:00,hDQTtYdNeq,CeyKqbpdvq,46193.18
17,72,Transaction,71874,2012-02-10T06:15:52.087+00:00,CwAurYtaPZ,WUGhQnhnCy,15590.96
4,7,Transaction,77543,1999-07-31T06:15:52.087+00:00,mfGwCAAxlx,ALUUlfNbCD,17695.97
189,50,Transaction,53710,1978-10-22T06:15:52.087+00:00,yUGCknAaMn,BoUiwOlWsn,24456.73
67,261,Transaction,33771,1990-12-13T06:15:52.087+00:00,YmBiFuhnGy,pcQsjVPXOs,33554.88
199,190,Transaction,63609,1995-08-17T06:15:52.087+00:00,dRKbGTKnbj,xWsjfCSEPS,39367.16
38,155,Transaction,39833,2015-07-24T06:15:52.087+00:00,RfSrgxSwce,TaOWDGzSVK,21874.76
123,257,Transaction,12066,1978-11-27T06:15:52.087+00:00,NNWRZLFckw,zzXdCOdxzz,32281.12
183,241,Transaction,31984,1999-07-07T06:15:52.087+00:00,ddOAlTvERw,UttDebGgWT,8526.06
111,38,Transaction,27770,1972-04-21T06:15:52.087+00:00,ZXwgbeApMR,SDwsBwFaRQ,1836.75
123,235,Transaction,39718,1973-04-08T06:15:52.087+00:00,ytpZfaFEGv,hdznfYVkmR,3716.18
197,261,Transaction,83157,2002-03-19T06:15:52.087+00:00,YqHjKBuIDg,pkQYrRpIqC,34157.45
226,199,Transaction,81733,1977-05-11T06:15:52.087+00:00,BDUMtsfpaw,OYapqTMqcq,25782.42
133,156,Transaction,78085,1995-02-24T06:15:52.087+00:00,OAIyKHdgRG,IEdZCoPBdm,38964.69
83,80,Transaction,23890,1986-03-14T06:15:52.087+00:00,QOMEElJfqN,VfvGHTLStU,13057.42
112,265,Transaction,21226,1990-04-18T06:15:52.087+00:00,PdCATUdgCe,eYbQXsLdFe,42602.44
38,116,Transaction,61770,2010-03-08T06:15:52.087+00:00,ZAIothxdSI,rIZSLYVDUk,34122.25
62,120,Transaction,11218,2012-11-29T06:15:52.087+00:00,gBeVSzXjcn,OTiltrmPks,10213.27
76,126,Transaction,37915,2011-10-18T06:15:52.087+00:00,bAiOSnFFZj,uTZSveHehM,14988.19
231,101,Transaction,18620,2015-08-07T06:15:52.087+00:00,ZIQRPWNhgE,lZUWlPrbUc,38814.05
143,79,Transaction,43310,2002-03-04T06:15:52.087+00:00,fgcMyIZOfg,bXmIgqRhgW,25964.19
41,218,Transaction,6865,1997-05-13T06:15:52.087+00:00,BvjqjJWcmT,MwHsrnooYi,32159.54
171,133,Transaction,67471,2013-03-11T06:15:52.087+00:00,XAepwhzHXd,lDwaczNnts,27778.07
230,11,Transaction,2194,1983-05-08T06:15:52.087+00:00,VquGubnOeq,QrjLUYUHmr,42272.18
224,274,Transaction,30951,1986-08-31T06:15:52.087+00:00,MpmfUIzkxE,fDbTbCKlxJ,41786.88
80,277,Transaction,26691,1977-04-10T06:15:52.087+00:00,MZDYUzzJEt,pujSgYzqaQ,39692.38
259,146,Transaction,37313,2007-10-20T06:15:52.087+00:00,reGDSykcBe,CWMaxYAEqw,16456.75
256,190,Transaction,55353,1975-02-05T06:15:52.087+00:00,mIlNCRzxxs,LAnOwbqdKE,5990.04
182,214,Transaction,59742,1979-10-10T06:15:52.087+00:00,LxlKMuMpbh,kzaCudMAwJ,33934.76
68,190,Transaction,43261,1979-08-17T06:15:52.087+00:00,HgvATHrviI,udaBzyqcsI,12224.17
35,299,Transaction,43625,2014-09-03T06:15:52.087+00:00,NGcyvdqcIf,pwxBJgCdBS,25947.98
210,269,Transaction,81768,1977-10-15T06:15:52.087+00:00,AsjhMpCMHg,WDZauZMCIF,47288.34
8,3,Transaction,53909,2018-02-10T06:15:52.087+00:00,KpmHWPphnT,spKCsXXxTO,27841.7
163,200,Transaction,77943,1998-11-01T06:15:52.087+00:00,VzqyreSIKm,QLuwfVvmyk,11403.37
178,80,Transaction,88920,2021-05-22T06:15:52.087+00:00,KCBoydVsqk,LVxobnnBnS,44394.2
93,214,Transaction,37590,1975-08-08T06:15:52.087+00:00,cHUVlgRDKK,FOccGnKntk,1372.18
26,63,Transaction,18492,2020-01-25T06:15:52.087+00:00,hwaFgjbVWr,PHQhtvtnMK,3055.92
23,272,Transaction,28482,2020-05-19T06:15:52.087+00:00,qfRHuTKGuW,dKBPaXTCSG,16841.92
291,286,Transaction,7279,1976-12-22T06:15:52.087+00:00,dmUTjJARXv,joqRdysPYd,41261.73
288,187,Transaction,23509,2003-12-28T06:15:52.087+00:00,WbBpwVbXik,IOrOaclQyv,34016.59
44,177,Transaction,15682,2020-02-13T06:15:52.087+00:00,KAWdPdnYUy,EYexXgfXsg,47324.81
187,189,Transaction,66985,2009-02-24T06:15:52.087+00:00,cSSZsrdYvE,EimTfmfKkK,19977.42
89,293,Transaction,9947,1977-07-15T06:15:52.087+00:00,PBLtfZKnGX,lXTyuKtOrR,684.29
41,284,Transaction,5085,2009-01-02T06:15:52.087+00:00,XWdTVTlMnX,PnSVvqSUns,11544.49
100,141,Transaction,12039,2006-09-17T06:15:52.087+00:00,DweajWmfMZ,fVGEXrfBcq,47308.37
158,230,Transaction,67313,1979-12-17T06:15:52.087+00:00,xchQFbLyZC,vRtiRisCOS,49702.22
53,101,Transaction,30480,1974-05-27T06:15:52.087+00:00,tKMwOvpREm,YqOtebiWyI,27424.74
13,69,Transaction,8911,1988-04-22T06:15:52.087+00:00,AiuZRHjwSr,gsTaCQAAnu,9453.2
167,292,Transaction,65339,1998-07-17T06:15:52.087+00:00,XnXMoiSPIM,mNSWOeevhY,33827.67
270,155,Transaction,13154,1995-07-08T06:15:52.087+00:00,CroyDNkUZP,bECVzmHUUg,19772.36
13,50,Transaction,45424,2013-07-15T06:15:52.087+00:00,FTddRbsnFL,SNPNiOCQaC,13925.41
52,4,Transaction,14290,1971-09-23T06:15:52.087+00:00,oygznYHjSU,OAWguDxsvv,1900.59
175,124,Transaction,52958,1971-04-19T06:15:52.087+00:00,VAvFQprNJw,MivZEQspQh,4976.04
90,27,Transaction,70685,2009-01-16T06:15:52.087+00:00,WTUjUFgDcQ,mzkimVWbUe,38701.97
37,204,Transaction,4038,1979-09-04T06:15:52.087+00:00,jEQEVAPlni,fejAuFrwdc,4278.05
82,76,Transaction,23054,1998-07-12T06:15:52.087+00:00,pAzhYNTKNV,DrleyHVHVN,42386.04
33,172,Transaction,60016,2019-03-27T06:15:52.087+00:00,KdznchKiAn,vwljVvbLBj,46862.26
235,188,Transaction,9611,2002-02-20T06:15:52.087+00:00,YSUlzWOhSw,ofccIZABie,10179.14
277,193,Transaction,68338,1996-05-06T06:15:52.087+00:00,xLrRHGoJNM,RVhZPzXkLO,33867.68
122,213,Transaction,98638,1992-11-06T06:15:52.087+00:00,fDAtaSHgEy,jWmKqjDEoh,30927.59
125,101,Transaction,61764,1999-09-20T06:15:52.087+00:00,uwnuOrZfjM,ITgUloJQVL,3082.49
159,290,Transaction,83183,1999-09-09T06:15:52.087+00:00,ZoJnRDUolw,kZxTRGBqTk,38036.2
222,124,Transaction,86361,2016-01-10T06:15:52.087+00:00,lDzNSHwCou,RPZriSPkSH,26234.89
212,234,Transaction,64206,2006-10-10T06:15:52.087+00:00,VkZdphjTZz,jLQqEWfckr,34644.87
14,298,Transaction,33885,2022-01-04T06:15:52.087+00:00,JnzIzwEhOR,wBYYorsymk,32320.56
70,13,Transaction,66867,1992-08-25T06:15:52.087+00:00,XwDtXvlzXc,zzPJUbPMhn,20749.77
237,175,Transaction,55172,2020-07-26T06:15:52.087+00:00,ASNXlRxoLI,IsWFXsVXhZ,47709.66
152,64,Transaction,9494,1974-09-08T06:15:52.087+00:00,XJQUzNugAC,kLNuDaKwQG,10685.6
52,163,Transaction,98337,1998-05-05T06:15:52.087+00:00,yAQvmSoDFC,gxQOVTAAZC,21674.66
17,87,Transaction,56744,2011-01-03T06:15:52.087+00:00,NEVdscQgAL,BRoiAmdNjE,49159.84
270,108,Transaction,57937,1984-06-25T06:15:52.087+00:00,dcqTbbcsve,HiivuIlkbF,22046.29
9,32,Transaction,86569,2014-10-25T06:15:52.087+00:00,YSKRlmPhOw,FjWsgKwIGW,39260.45
241,71,Transaction,13245,2005-03-10T06:15:52.087+00:00,ZwherFqdqY,nXwElbiQrp,42798.89
206,257,Transaction,37805,1992-12-08T06:15:52.087+00:00,ASedDXPOxe,hPCUKBQRan,137.69
108,130,Transaction,18050,1999-05-14T06:15:52.087+00:00,IrVSUTOCrY,hNHGAzTRYX,1192.67
137,28,Transaction,23091,2002-10-06T06:15:52.087+00:00,EquyZLWiMb,kmYfFqEMQl,13397.5
262,154,Transaction,22828,2009-09-29T06:15:52.087+00:00,oaXzmrkXMg,LJWLKSfEqE,2303.05
90,42,Transaction,18837,1996-07-22T06:15:52.087+00:00,jNDinkudFO,IUYbsjjizd,36087.54
147,289,Transaction,63201,1997-12-25T06:15:52.087+00:00,OwtbUVuFPX,YMkkaZgiEw,26717.74
18,208,Transaction,63319,2001-12-16T06:15:52.087+00:00,bJPxlrYoFU,ICtnrTSosE,21521.95
184,83,Transaction,90831,2000-04-22T06:15:52.087+00:00,zPKWiAnufy,igtQKukilx,39970.19
228,60,Transaction,1645,1975-08-09T06:15:52.087+00:00,zdTGYIUtdx,HMxlvLLhoa,10584.55
297,73,Transaction,62811,2007-08-18T06:15:52.087+00:00,uPlICvrmyT,RtrgmBAusw,38312.27
116,265,Transaction,96523,1989-01-15T06:15:52.087+00:00,gkdIblJEZZ,cTLzuWyCiw,2038.78
84,81,Transaction,14025,1979-09-09T06:15:52.087+00:00,jMaETQDDlO,EVMgghktyB,44682.4
150,254,Transaction,95924,1975-03-23T06:15:52.087+00:00,mrLDdgCQdt,MlJHoBvufx,9957.89
287,215,Transaction,16559,2008-03-01T06:15:52.087+00:00,hLsIPBqudX,wlDDaLQvqD,47805.22
39,123,Transaction,7612,1990-09-26T06:15:52.087+00:00,SSyxOXvkyW,RYyMJfDiRm,31073.0
297,128,Transaction,49235,1980-06-29T06:15:52.087+00:00,lNVklNvYHX,HrmtXxqjxr,14201.99
196,145,Transaction,62370,1979-04-07T06:15:52.087+00:00,frAHNdhZOE,qnaNfaEamg,33877.13
230,265,Transaction,90252,1989-05-13T06:15:52.087+00:00,MWZWGfmkus,TzbNyYFdOS,37356.1
20,102,Transaction,51245,2011-10-13T06:15:52.087+00:00,IMSqghPvOI,OdZisuaPGC,1652.04
204,153,Transaction,90333,1980-01-17T06:15:52.087+00:00,oHSeKNDomU,bPcbgxgqzo,26436.56
163,109,Transaction,91675,1988-04-06T06:15:52.087+00:00,kdYCqNcess,jJXNGHcMWN,38733.77
39,222,Transaction,74104,2002-01-10T06:15:52.087+00:00,MYAzwIkJXM,sSBONtpRar,11780.27
180,273,Transaction,10538,2017-10-05T06:15:52.087+00:00,UoBbOJMxNQ,BVxCIWMMcH,26125.71
157,208,Transaction,97478,2019-03-28T06:15:52.087+00:00,tDvkfwtoyN,rtMJpjXjWk,12660.29
107,11,Transaction,50748,1989-02-04T06:15:52.087+00:00,sICkOjMSKh,aeTQqUNEKx,19688.25
144,233,Transaction,64250,1972-12-13T06:15:52.087+00:00,JFkeDibeMk,GDNZeZGPCk,27283.68
182,212,Transaction,4532,2015-08-31T06:15:52.087+00:00,BfxDLTaNXb,UKFGLxrWxj,2561.74
299,227,Transaction,50515,1973-02-11T06:15:52.087+00:00,IpOZFdxqte,drEXNoLQdW,38819.26
51,243,Transaction,58272,1975-01-26T06:15:52.087+00:00,GUdlEHCHuQ,QoSPdpjnjK,171.97
191,187,Transaction,35976,2002-05-07T06:15:52.087+00:00,LKXjUdwnoS,OXrYdJxWUd,13649.01
160,40,Transaction,33771,2022-11-07T06:15:52.087+00:00,wInjlQSvwt,ESbfxEWGej,45572.27
81,24,Transaction,83497,2012-08-27T06:15:52.087+00:00,gvoPkoBnUf,pFEtAYzDSo,44990.01
264,16,Transaction,24272,1995-04-21T06:15:52.087+00:00,yDEWBACHSv,lKRTwxODvy,21610.71
11,128,Transaction,41137,2022-02-17T06:15:52.087+00:00,nHCpXaOPPz,xKUpOmVNdl,420.82
115,85,Transaction,93412,2022-11-28T06:15:52.087+00:00,iKXwgfWDnE,mbplHGKdPy,10135.19
76,117,Transaction,41206,1990-01-07T06:15:52.087+00:00,nAeuZYXPwR,PZGRuGCNzJ,20277.27
232,157,Transaction,95912,1988-09-28T06:15:52.087+00:00,MyUPIICjfG,WhNbkXKwzo,20074.82
24,236,Transaction,57103,2009-06-15T06:15:52.087+00:00,epKOVjmzWR,QnVrYbcqcd,7877.98
98,73,Transaction,23047,1984-04-04T06:15:52.087+00:00,ftNJtXlHUH,dkmsNxRbqe,27279.02
138,121,Transaction,53548,1984-02-21T06:15:52.087+00:00,vrdwlxtnSt,eyqWWxCpdW,43956.56
299,251,Transaction,71667,2017-12-17T06:15:52.087+00:00,nzkSymGpAr,nOiRxqCDPx,26089.36
150,269,Transaction,3055,1988-02-04T06:15:52.087+00:00,xUivmvmXCn,gllqPoDMtj,38695.7
108,145,Transaction,52999,2014-05-28T06:15:52.087+00:00,SssOxjDWcd,RXrHroabBf,27036.18
64,11,Transaction,87505,1987-02-21T06:15:52.087+00:00,MySItceftk,qFXnaOviWK,34871.4
271,270,Transaction,77590,1994-08-03T06:15:52.087+00:00,dFknezRBsd,GvZaCOUHWg,21960.52
256,21,Transaction,58609,1985-06-03T06:15:52.087+00:00,nDxUXwhcKz,soHLyaIPVy,38297.81
61,110,Transaction,57366,1973-09-10T06:15:52.087+00:00,itYUKBZBWT,tbmTzIoBLG,46081.78
163,174,Transaction,11826,1975-10-21T06:15:52.087+00:00,BakwasVQdg,bTHorYxlJf,13451.59
295,84,Transaction,42209,1983-04-14T06:15:52.087+00:00,WiDeEvbnrT,wepihYRrOp,33060.65
51,144,Transaction,60157,1995-10-22T06:15:52.087+00:00,dPNcUlllMJ,CKInSrlrKI,24182.13
290,158,Transaction,44592,2011-01-22T06:15:52.087+00:00,vZJJUInJIt,onDmIRrlHa,10933.59
39,282,Transaction,10503,2021-11-25T06:15:52.087+00:00,zaiAjSyUHZ,ViovrFtLZr,22412.95
246,55,Transaction,45563,1989-01-28T06:15:52.087+00:00,CEidcnvBUI,mFKPNjBPbW,9294.79
231,29,Transaction,52774,2003-04-02T06:15:52.087+00:00,JUgaRKHRiY,YrXtHJKntc,37159.94
253,166,Transaction,80441,2017-01-27T06:15:52.087+00:00,VzQPmzgQvZ,QedHedzFrD,38286.99
232,226,Transaction,68395,1998-03-21T06:15:52.087+00:00,ovxQpgcgou,DfuAbzfmIs,12402.46
293,207,Transaction,2274,1977-08-18T06:15:52.087+00:00,siZzDSGshE,JiRFvCsOXB,29105.96
23,292,Transaction,23427,1984-11-29T06:15:52.087+00:00,XzFsQmirNI,WitllcbaQf,30412.88
277,167,Transaction,74232,2006-01-09T06:15:52.087+00:00,TcQKornQsl,FiPqEaJzjt,23648.53
21,136,Transaction,94050,1980-12-13T06:15:52.087+00:00,sWrVbrpIsP,avxZclmMMh,49835.79
157,248,Transaction,16353,2022-07-15T06:15:52.087+00:00,darkuBxFkl,pqrwLcGKty,49008.54
281,87,Transaction,74966,1977-08-02T06:15:52.087+00:00,lwWYSmBLzi,XBidUATyqy,19778.33
166,169,Transaction,91503,2015-12-02T06:15:52.087+00:00,ytfavOhwfT,evEbxLnLaM,38315.6
249,12,Transaction,84584,1992-04-28T06:15:52.087+00:00,ohYWFECcoT,LeQdpsbwAr,41642.19
262,252,Transaction,50678,1987-10-18T06:15:52.087+00:00,xkcWpGMbyN,bmpZBnAMZm,8234.27
29,281,Transaction,72288,2000-02-23T06:15:52.087+00:00,cdlDcSBIjW,DENXnjTYVS,48357.67
227,123,Transaction,92337,1976-03-30T06:15:52.087+00:00,KxAcXNALYN,WSBTfLHGcH,28283.13
189,267,Transaction,72294,1977-08-29T06:15:52.087+00:00,dncFHgZCAX,kSwlHBhsze,13234.93
173,222,Transaction,94555,1984-04-29T06:15:52.087+00:00,lfsLVksbBL,CCbCDpRqPH,2343.06
119,255,Transaction,72476,2018-08-04T06:15:52.087+00:00,CMrDoLFjCJ,KlQvhLSUnC,15717.99
244,126,Transaction,10490,1972-04-06T06:15:52.087+00:00,ZKwKXYjzTU,yRNsWDiBSi,23559.18
206,22,Transaction,7579,2019-09-23T06:15:52.087+00:00,yuQazPwudA,FywVFvySXU,37973.62
19,118,Transaction,61614,2014-01-08T06:15:52.087+00:00,QSnSwMDzqU,KCnxxWTqFa,6682.08
74,39,Transaction,61214,2007-12-05T06:15:52.087+00:00,ziQJNrHdmz,nGmgarAUUr,23520.28
299,34,Transaction,38500,2009-06-29T06:15:52.087+00:00,gleHevFEIT,jhnEhKZopB,22716.87
292,122,Transaction,26366,1998-03-15T06:15:52.087+00:00,LIygRTkjlE,iGZgOXXFgu,25442.04
112,113,Transaction,68245,2011-10-05T06:15:52.087+00:00,zrKSnbRJoJ,bqbVLyzRbD,35164.75
153,184,Transaction,47574,1992-04-26T06:15:52.087+00:00,xTBzYZyRwf,ilPXgaAply,39711.48
34,117,Transaction,73691,2002-10-30T06:15:52.087+00:00,LVvoDHmxZn,FMhWIKhlbE,43777.25
233,94,Transaction,21089,2013-04-01T06:15:52.087+00:00,CTbPOpdWXR,lDbPQGLnYT,46645.63
256,110,Transaction,46597,1991-10-22T06:15:52.087+00:00,sQqpmXvWYi,hfJQWggwGC,1481.01
295,95,Transaction,64390,1997-09-04T06:15:52.087+00:00,LMirBhwJih,wvWmIttThc,37382.9
12,298,Transaction,89318,1970-09-01T06:15:52.087+00:00,nqXvWoxzcd,sXzuUcoVCl,10247.19
36,8,Transaction,91224,2014-09-13T06:15:52.087+00:00,jUbPNXWoUd,gZWHWXLQCa,27810.44
277,161,Transaction,83697,1997-05-21T06:15:52.087+00:00,bvUZLGAAsh,jVPxETYqWA,32712.48
142,165,Transaction,46811,2016-06-07T06:15:52.087+00:00,oAYXgTbsWy,nYuVINiEMo,10639.51
23,242,Transaction,98905,1995-03-05T06:15:52.087+00:00,YPPFfEvwiT,trnGHHpvAm,42161.94
68,264,Transaction,1747,1980-12-03T06:15:52.087+00:00,xndCEclpSh,oeVuDYrcqI,2581.22
77,47,Transaction,95716,2001-06-29T06:15:52.087+00:00,OAMORayAYk,ZhEwJcnGPz,247.23
18,131,Transaction,14938,1990-04-03T06:15:52.087+00:00,uBgfWGbqdI,pUwyDLiNOw,36439.66
64,49,Transaction,16448,1980-05-10T06:15:52.087+00:00,hHRgIMvKdC,CiWBXQaEWR,13234.67
75,123,Transaction,75810,2018-09-04T06:15:52.087+00:00,gwaarQcPVe,HNDhPVADwv,11480.92
172,270,Transaction,91549,2015-07-20T06:15:52.087+00:00,UHDtMRwzpm,utnxmYPvZZ,12544.64
29,102,Transaction,78918,2005-08-21T06:15:52.087+00:00,ZlAUiyqrGO,qSEqNZouNO,12542.16
98,26,Transaction,27525,1987-06-01T06:15:52.087+00:00,OHUxAxCnVO,DbsMVlXcWE,42592.87
206,216,Transaction,66533,1992-04-21T06:15:52.087+00:00,jawEpiqaWU,pyHzemSzSB,31526.3
80,135,Transaction,95615,1974-05-11T06:15:52.087+00:00,mBLnDgfCEq,PyRqvneIfn,34117.43
27,191,Transaction,73275,2006-02-27T06:15:52.087+00:00,aIPyqLNRjA,foUjUFOkRf,19669.56
128,127,Transaction,44266,1995-07-07T06:15:52.087+00:00,iDhYqxpEZj,cHlQAiRZoB,22074.82
91,260,Transaction,23559,1971-01-15T06:15:52.087+00:00,KwFJfyCDVR,DqJwFIHgKl,44965.48
72,22,Transaction,14161,2003-01-21T06:15:52.087+00:00,otMIhDRHid,WuKFIUwfge,14106.92
229,113,Transaction,51921,1984-08-11T06:15:52.087+00:00,lWiTJZOTTK,cOFuwpstJz,47044.66
101,6,Transaction,66606,2014-12-20T06:15:52.087+00:00,IGgXnNizUb,LMnXLwtPZg,39581.84
207,88,Transaction,90588,2020-07-27T06:15:52.087+00:00,jpxclDZuPr,wwlciZjzhl,23991.28
119,262,Transaction,39704,1993-05-08T06:15:52.087+00:00,LYdBlhFXXt,uQFjRZdXgb,14162.63
139,125,Transaction,866,1978-07-01T06:15:52.087+00:00,qPsGyYOYMn,nljtQqqNbY,18313.62
205,206,Transaction,95337,1987-03-23T06:15:52.087+00:00,PxuBtAAAFY,ftSUhnxYpS,6912.98
85,256,Transaction,55317,1988-10-30T06:15:52.087+00:00,VhwEbYBAlR,nMzTpFmeCI,9364.31
192,192,Transaction,59646,1973-11-08T06:15:52.087+00:00,hHYsUfJxCE,GktuxedTsi,32405.5
207,194,Transaction,39440,1981-10-26T06:15:52.087+00:00,zYfpSCmnYq,vejnirJLkC,30848.71
144,46,Transaction,3187,2007-08-16T06:15:52.087+00:00,ANxZpPMgGp,LGETGoMscB,37942.75
130,177,Transaction,86441,1972-02-23T06:15:52.087+00:00,qJIIYrLFky,tvleXZBGip,19971.95
60,182,Transaction,91912,1979-04-25T06:15:52.087+00:00,nztkzbjXHy,RkKvyMKZOA,45816.67
143,6,Transaction,79731,2016-10-31T06:15:52.087+00:00,pyxlRfPypD,omETinDNje,8379.46
108,136,Transaction,78396,2017-07-17T06:15:52.087+00:00,gRtkAULIdf,KxoGpsJMeK,32047.56
188,147,Transaction,43982,1983-09-08T06:15:52.087+00:00,yZwwswuFjz,JaXolkkqmu,40472.44
264,278,Transaction,73474,1999-02-05T06:15:52.087+00:00,xbCklpTYVi,LAyQpkMXAZ,15643.58
95,2,Transaction,66554,2019-03-08T06:15:52.087+00:00,clmQYhxmUC,sXXlgPyhWG,725.74
118,48,Transaction,7316,2012-04-04T06:15:52.087+00:00,ZflWuErlxs,oQDpJTvCro,12570.41
116,217,Transaction,37481,2008-01-04T06:15:52.087+00:00,KYLatHPYBH,EqlQGkyneG,18648.13
158,10,Transaction,3153,1998-10-23T06:15:52.087+00:00,CvrGXDZXnl,PBlUKkywof,6957.23
152,240,Transaction,40271,1981-01-27T06:15:52.087+00:00,IzRBtMNJJL,cskHwsILVW,33382.69
84,35,Transaction,79713,1972-12-13T06:15:52.087+00:00,MwWtuRxQsh,uHMyDMjALJ,42617.39
150,294,Transaction,49314,2004-09-09T06:15:52.087+00:00,yCZrthULzf,KnphukwZUp,2707.08
15,113,Transaction,31599,1999-05-13T06:15:52.087+00:00,xtIBcWJhyY,xjUBjZTwJL,25728.08
192,198,Transaction,24706,2015-01-23T06:15:52.087+00:00,POqprPAKit,vUMpnFefYn,8490.87
126,180,Transaction,18064,1976-09-18T06:15:52.087+00:00,ySTuEYdeTy,PDFnABcGCW,49272.01
266,149,Transaction,32590,1974-01-10T06:15:52.087+00:00,XMtjrHGetR,MddTYjStPo,27107.49
83,235,Transaction,4998,2004-05-01T06:15:52.087+00:00,MqnGbpzABk,AhJCLiNYAd,47170.38
174,229,Transaction,84369,1998-02-22T06:15:52.087+00:00,uQfBHLNbXG,tgczsbkxnp,36182.04
152,16,Transaction,59804,1988-06-22T06:15:52.087+00:00,GaLrIellgX,aSCRQFUXxH,25210.11
32,53,Transaction,45380,1974-11-09T06:15:52.087+00:00,gGAWWqMOST,YGkGYzCAey,710.8
14,80,Transaction,6040,1977-04-23T06:15:52.087+00:00,fUfppzmmLV,brjrCWRoUn,12182.47
193,16,Transaction,56424,1989-03-18T06:15:52.087+00:00,arMnpoLEIT,OfJomuQseQ,9843.59
240,297,Transaction,82390,1992-10-02T06:15:52.087+00:00,AzJOHMMMjJ,gmgVtUihyz,12209.69
214,292,Transaction,84585,1982-02-17T06:15:52.087+00:00,NoLheooQiu,ffswSWhDDv,33537.61
31,213,Transaction,48127,1997-07-30T06:15:52.087+00:00,iNfTaXTDkT,aFLNUNysaS,48254.99
118,261,Transaction,23339,1971-07-27T06:15:52.087+00:00,iOQPMEoQHH,PIxLNzvFvk,24690.18
154,224,Transaction,95367,1988-07-03T06:15:52.087+00:00,ZBVoyeZttL,ULwwUMJsoZ,32345.03
219,213,Transaction,97908,2007-12-06T06:15:52.087+00:00,geyGcWnwvh,cuQEVFbrjr,43180.61
97,90,Transaction,44794,1993-02-02T06:15:52.087+00:00,cWeEUpVeYt,mczXAGrgSA,2280.56
